,id,user,tweet,created_at,prepro
1259,1431580961427255303,Sari_Mita,Stop Hoaks Vaksinasi - Dukung Upaya Pemerintah Dalam Memutus Mata Rantai Penyebaran Covid-19 Melalui PPKM https://t.co/Id2wM8EHrY,2021-08-28 11:34:33,"['stop', 'hoaks', 'vaksinasi', 'dukung', 'upaya', 'perintah', 'putus', 'mata', 'rantai', 'sebar', 'covid', 'ppkm']"
1260,1431580948856934405,Sari_Mita,Stop Hoaks Vaksinasi - PPKM Terbukti Menurunkan Kasus Covid-19 https://t.co/oFsvOTGj22,2021-08-28 11:34:30,"['stop', 'hoaks', 'vaksinasi', 'ppkm', 'bukti', 'turun', 'covid']"
1261,1431580906196635650,Sari_Mita,Stop Hoaks Vaksinasi - Kasus Harian Covid-19 Menunjukkan Tren Penurunan dengan Penerapan PPKM Level 3 &amp; 4 https://t.co/cwWh7RsNEQ,2021-08-28 11:34:20,"['stop', 'hoaks', 'vaksinasi', 'hari', 'covid', 'tren', 'turun', 'terap', 'ppkm', 'level']"
1262,1431580879877410822,Sari_Mita,Stop Hoaks Vaksinasi - Masyarakat Dukung Aparat Menindak Tegas Provokator Penyebar Isu Hoax Vaksin dan Covid-19 https://t.co/tOLBPPNfQc,2021-08-28 11:34:13,"['stop', 'hoaks', 'vaksinasi', 'masyarakat', 'dukung', 'aparat', 'tindak', 'provokator', 'sebar', 'isu', 'hoax', 'vaksin', 'covid']"
1263,1431580855625924614,Sari_Mita,Stop Hoaks Vaksinasi - Vaksin Covid-19 Produksi Sinovac Suci dan Halal https://t.co/3I6BA0uMDA,2021-08-28 11:34:08,"['stop', 'hoaks', 'vaksinasi', 'vaksin', 'covid', 'produksi', 'sinovac', 'suci', 'halal']"
1264,1431580614839332871,Suryono,Stop Hoaks Vaksinasi - Dukung Upaya Pemerintah Dalam Memutus Mata Rantai Penyebaran Covid-19 Melalui PPKM https://t.co/AkkaDQeTBu,2021-08-28 11:33:10,"['stop', 'hoaks', 'vaksinasi', 'dukung', 'upaya', 'perintah', 'putus', 'mata', 'rantai', 'sebar', 'covid', 'ppkm']"
1265,1431580608082284548,Suryono,Stop Hoaks Vaksinasi - PPKM Terbukti Menurunkan Kasus Covid-19 https://t.co/KA3T25QhKE,2021-08-28 11:33:09,"['stop', 'hoaks', 'vaksinasi', 'ppkm', 'bukti', 'turun', 'covid']"
1266,1431580599475589121,Suryono,Stop Hoaks Vaksinasi - Kasus Harian Covid-19 Menunjukkan Tren Penurunan dengan Penerapan PPKM Level 3 &amp; 4 https://t.co/IvBRPbccad,2021-08-28 11:33:07,"['stop', 'hoaks', 'vaksinasi', 'hari', 'covid', 'tren', 'turun', 'terap', 'ppkm', 'level']"
1267,1431580564386054145,Suryono,Stop Hoaks Vaksinasi - Masyarakat Dukung Aparat Menindak Tegas Provokator Penyebar Isu Hoax Vaksin dan Covid-19 https://t.co/qcdOhDXwv7,2021-08-28 11:32:58,"['stop', 'hoaks', 'vaksinasi', 'masyarakat', 'dukung', 'aparat', 'tindak', 'provokator', 'sebar', 'isu', 'hoax', 'vaksin', 'covid']"
1268,1431580537479520257,Suryono,Stop Hoaks Vaksinasi - Vaksin Covid-19 Produksi Sinovac Suci dan Halal https://t.co/q6Ojy0jN4o,2021-08-28 11:32:52,"['stop', 'hoaks', 'vaksinasi', 'vaksin', 'covid', 'produksi', 'sinovac', 'suci', 'halal']"
1269,1431580366872006657,Kampret Sakau,Dukung upaya pemerintah dalam memutus rantai penyebaran covid-19 melalui PPKM. Stop Hoaks Vaksinasi https://t.co/0HuSaSpjuN,2021-08-28 11:32:11,"['dukung', 'upaya', 'perintah', 'putus', 'rantai', 'sebar', 'covid', 'ppkm', 'stop', 'hoaks', 'vaksinasi']"
1270,1431580263281139716,Rahma Nia,"Perpanjangan PPKM demi memutus penyebaran COVID-19
Stop Hoaks Vaksinasi https://t.co/3jH1JKNk5w",2021-08-28 11:31:46,"['panjang', 'ppkm', 'putus', 'sebar', 'covid', 'stop', 'hoaks', 'vaksinasi']"
1271,1431580233056997383,Rahma Nia,"Polisi tangkap pria penyebar hoaks COVID-19 
Stop Hoaks Vaksinasi https://t.co/WYr5VK7DYP",2021-08-28 11:31:39,"['polisi', 'tangkap', 'pria', 'sebar', 'hoaks', 'covid', 'stop', 'hoaks', 'vaksinasi']"
1275,1431566249490731008,Pemkab Tangerang,"Terima kasih banyak untuk petugas pemakaman Covid-19 yang telah membantu masyarakat. 
Yuk apresiasi para petugas pemakaman Covid-19 dengan komentar di bawah ya!

#BerbagiItuIndah #BerbagiKebaikan #SalingBantu #TetapJagaKesehatan",2021-08-28 10:36:05,"['terima', 'kasih', 'tugas', 'makam', 'covid', 'bantu', 'masyarakat', 'yuk', 'apresiasi', 'tugas', 'makam', 'covid', 'komentar', 'berbagiituindah', 'berbagikebaikan', 'salingbantu', 'tetapjagakesehatan']"
1278,1431560664103874568,M,Abis tau di covid kan trus dijauhin wkwkw padahal penyakit sebenernya komplikasi. Haduu https://t.co/P14rVviNXn,2021-08-28 10:13:54,"['abis', 'covid', 'trus', 'dijauhin', 'wkwkw', 'sakit', 'sebenernya', 'komplikasi', 'haduu']"
1282,1431547504126935042,POLSEK_JETISJOGJA,"Patroli Polsek Jetis sambangi Vaksinasi di SMK Negeri 3 Yogyakarta.

Berita lengkap klik di  :
https://t.co/BQ73AOlO0I
@polresjogja #polresjogja #polsekjetisjogja #BersamaLawanCovid19 #TetapDisiplin5M #Covid #PPKMDarurat https://t.co/XSHU2x2zSK",2021-08-28 09:21:36,"['patroli', 'polsek', 'jetis', 'sambang', 'vaksinasi', 'smk', 'negeri', 'yogyakarta', 'berita', 'lengkap', 'klik', 'polresjogja', 'polsekjetisjogja', 'bersamalawancovid', 'tetapdisiplin', 'm', 'covid', 'ppkmdarurat']"
1283,1431547218805153794,POLSEK RENGAT BARAT,"Ayo Jangan Kendor...!

Disiplin Protokol Kesehatan Cegah Penyebaran Covid-19.

Ingat Patuhi 5M :
1. Memakai masker
2. Mencuci tangan pakai sabun di air mengalir
3. Menjaga jarak
4. Menjauhi kerumunan
5. Membatasi mobilisasi dan interaksi.

@multimedia.humaspolri 
#bersamacegahc",2021-08-28 09:20:28,"['ayo', 'kendor', 'disiplin', 'protokol', 'sehat', 'cegah', 'sebar', 'covid', 'patuh', 'm', 'pakai', 'masker', 'cuci', 'tangan', 'pakai', 'sabun', 'air', 'alir', 'jaga', 'jarak', 'jauh', 'kerumun', 'batas', 'mobilisasi', 'interaksi', 'humaspolri', 'bersamacegahc']"
1284,1431547010528661514,POLSEK RENGAT BARAT,"Himbaun Patuhi Protokol Kesehatan

Himbauan terkait pendisiplinan masyarakat dalam rangka adaptasi kebiasaan baru guna mencegah penyebaran covid-19. 

@divisihumaspolri @humaspolda_riau @polisi_indonesia @tribratanewscom @halo_polisi @polisi_ku @tribratanewscom @berita_tribrata @ https://t.co/CshBq2nYcb",2021-08-28 09:19:38,"['himbaun', 'patuh', 'protokol', 'sehat', 'himbauan', 'kait', 'disiplin', 'masyarakat', 'rangka', 'adaptasi', 'biasa', 'cegah', 'sebar', 'covid']"
1287,1431542583038148614,Fahrial #Anti PKI,Pak anies cukup serius kok urus covid buktinya covid di DKI sdh menurun drastis dan warga jakarta hepi dg jerja pak aanies krn kami dpt pengobatan yg baik dan vaksin yg mudah didapat tdk perlu berebutan spt daerah lain. Yg belingsatan cuma kalian para pemuja AHOK https://t.co/pIew1aSxOI,2021-08-28 09:02:03,"['anies', 'serius', 'urus', 'covid', 'bukti', 'covid', 'dki', 'turun', 'drastis', 'warga', 'jakarta', 'hepi', 'jerja', 'aanies', 'dpt', 'obat', 'vaksin', 'mudah', 'rebut', 'spt', 'daerah', 'belingsat', 'puja', 'ahok']"
1289,1431536676854112261,cheppy gunawan,"@IndosatOoredoo Saya berharap bener agar dapat PS. 5 ini agar saya, anak-anak dan keluarga semakin betah dirumah aja selama Pandemi Corona/ Covid-19 saat ini. Tentunya semakin cinta pada @IndosatOoredoo ❤️♡ 

#5GuntukIndonesia",2021-08-28 08:38:35,"['harap', 'bener', 'ps', 'anak', 'anak', 'keluarga', 'betah', 'rumah', 'pandemi', 'corona', 'covid', 'cinta', 'guntukindonesia']"
1290,1431536345084620804,Moh Arif Nurhidayah,"Vaksinasi Massal SMAN 1 Indramayu &amp; SMAN 1 Sindang Indramayu @Indonesia Tangguh Indonesia Tumbuh#Aja Wedi Di Vaksin Covid-19, Vaksin Covid-19 Aman Lan Halal https://t.co/bJpvXHd2cz",2021-08-28 08:37:15,"['vaksinasi', 'massal', 'sman', 'indramayu', 'sman', 'sindang', 'indramayu', 'tangguh', 'indonesia', 'tumbuh', 'wedi', 'vaksin', 'covid', 'vaksin', 'covid', 'aman', 'lan', 'halal']"
1291,1431536309974102016,irma 😉,@infomalang min sing jualan goyang lidah Serayu meninggal krn covid tah? Wes langganan bertahun2. Huhuhu... :(,2021-08-28 08:37:07,"['min', 'sing', 'jual', 'goyang', 'lidah', 'rayu', 'tinggal', 'covid', 'tah', 'wes', 'langgan', 'tahun', 'huhuhu']"
1292,1431532631196274690,BAD BOY | KREATOR MURAL | BERSUARA LEWAT TEMBOK,"Semoga Nanti Disumbangkan utk Operasional Satgas Covid-19 jg, Mas @sutanmangarahrp https://t.co/g1150OwW2V",2021-08-28 08:22:30,"['moga', 'sumbang', 'operasional', 'satgas', 'covid', 'jg', 'mas']"
1294,1431531597489065984,Polsek KP Samarinda,"Diperlukan kerja sama dan gotong royong antara Pemerintah dan seluruh elemen Masyarakat untuk wujudkan herd immunity terhadap Covid-19
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/3M2Z41tzTD",2021-08-28 08:18:24,"['kerja', 'gotong', 'royong', 'perintah', 'elemen', 'masyarakat', 'wujud', 'herd', 'immunity', 'covid', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
1296,1431531258190782469,Dinas Kominfo DIY,"Hai Lur!

Dalam rangka pengendalian pandemi COVID-19 pemerintah memberikan kelonggaran untuk beberapa sektor yang diperbolehkan aktif kembali. Hal yang paling disorot adalah sektor pusat perbelanjaan dan mal, termasuk soal skenario dan ketentuannya. https://t.co/UnFFHuum2m",2021-08-28 08:17:03,"['hai', 'lur', 'rangka', 'kendali', 'pandemi', 'covid', 'perintah', 'longgar', 'sektor', 'boleh', 'aktif', 'sorot', 'sektor', 'pusat', 'belanja', 'mal', 'skenario', 'tentu']"
1297,1431530228124307457,cheppy gunawan,"@IndosatOoredoo Saya berharap bener agar dapat PlayStation 5 ini agar saya, anak-anak dan keluarga semakin betah dirumah aja selama Pandemi Corona/ Covid-19 saat ini. Tentunya semakin setia pada @IndosatOoredoo. Aamiin 
#5GuntukIndonesia",2021-08-28 08:12:57,"['harap', 'bener', 'playstation', 'anak', 'anak', 'keluarga', 'betah', 'rumah', 'pandemi', 'corona', 'covid', 'setia', 'aamiin', 'guntukindonesia']"
1299,1431529917989081090,cheppy gunawan,"@IndosatOoredoo Saya berharap bener agar dapat PS. 5 ini agar saya, anak-anak dan keluarga semakin betah dirumah aja selama Pandemi Corona/ Covid-19 saat ini. Tentunya semakin setia pada @IndosatOoredoo. Aamiin 
#5GuntukIndonesia",2021-08-28 08:11:43,"['harap', 'bener', 'ps', 'anak', 'anak', 'keluarga', 'betah', 'rumah', 'pandemi', 'corona', 'covid', 'setia', 'aamiin', 'guntukindonesia']"
1300,1431529730361102336,Polsek KP Samarinda,"Sobat Polri jangan lupa untuk memakai masker saat beraktivitas di luar rumah sebagai bentuk kepedulianmu dalam upaya pencegahan Covid-19. Gunakan maskermu demi keselamatan bersama.
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/FjfIV7xwZ7",2021-08-28 08:10:58,"['sobat', 'polri', 'lupa', 'pakai', 'masker', 'aktivitas', 'rumah', 'bentuk', 'peduli', 'upaya', 'cegah', 'covid', 'masker', 'selamat', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
1301,1431529067719774209,Polsek KP Samarinda,"Sobat Polri semuanya.  Yuk gunakan masker saat beraktivitas di luar rumah dan jangan lupa terapkan protokol kesehatan guna mencegah penyebaran covid-19
.
#AyoLawanCorona
#poldakaltim 
#polrestasamarinda
#polsekkpsamarinda https://t.co/awQUcykIG2",2021-08-28 08:08:20,"['sobat', 'polri', 'yuk', 'masker', 'aktivitas', 'rumah', 'lupa', 'terap', 'protokol', 'sehat', 'cegah', 'sebar', 'covid', 'ayolawancorona', 'poldakaltim', 'polrestasamarinda', 'polsekkpsamarinda']"
1310,1431515453554184193,Indra Warsa,"Vaksin bisa mencegah komplikasi serius, dan mengurangi tingkat kematian akibat Covid-19
#vaccinated https://t.co/3TiQGZRM7u",2021-08-28 07:14:15,"['vaksin', 'cegah', 'komplikasi', 'serius', 'kurang', 'tingkat', 'mati', 'akibat', 'covid', 'vaccinated']"
1312,1431514794868101120,Humaspolrestobasa,"Kegiatan Pelayanan Publik Unit Regident Ranmor Samsat Balige Polres Toba dengan Methode Pengendalian Penyebaran Covid-19 terhadap masyarakat wajib pajak agar selalu mematuhi protokol kesehatan dengan penerapan 3M, yaitu Mencuci tangan, Memakai masker dan Menjaga jarak. https://t.co/SJhRPL4mhU",2021-08-28 07:11:38,"['giat', 'layan', 'publik', 'unit', 'regident', 'ranmor', 'samsat', 'balige', 'polres', 'toba', 'methode', 'kendali', 'sebar', 'covid', 'masyarakat', 'wajib', 'pajak', 'patuh', 'protokol', 'sehat', 'terap', 'm', 'cuci', 'tangan', 'pakai', 'masker', 'jaga', 'jarak']"
1317,1431508350982713351,KPU Kabupaten Kediri,"#temanpemilih sebagai ikhtiar dalam penanganan Covid-19. Keluarga Besar KPU Kabupaten Kediri mendukung Gerakan Vaksin Bersama Untuk Disabilitas yg diadakan di 30 Puskesmas di Kabupaten Kediri.

Yuk, Catat pelaksanaanya tanggal 30-31 Agustus 2021..!!

#kpukabkediri 
#kpumelayani https://t.co/DBbqcjG1Tu",2021-08-28 06:46:01,"['temanpemilih', 'ikhtiar', 'tangan', 'covid', 'keluarga', 'kpu', 'kabupaten', 'diri', 'dukung', 'gera', 'vaksin', 'disabilitas', 'ada', 'puskesmas', 'kabupaten', 'diri', 'yuk', 'catat', 'pelaksanaanya', 'tanggal', 'agustus', 'kpukabkediri', 'kpumelayani']"
1318,1431507929966931970,𝖀𝖕𝖎𝖑 𝕵𝖆𝖗𝖆𝖓,"Seusai Tugas pengibaran bendera, 20 anggota Pasukan Pengibar Bendera (Paskibra) HUT ke-76 RI di Kabupaten Gunungkidul dinyatakan terpapar Covid-19 dan hingga kini masih menjalani isolasi mandiri (isoman).",2021-08-28 06:44:21,"['tugas', 'kibar', 'bendera', 'anggota', 'pasu', 'kibar', 'bendera', 'paskibra', 'hut', 'ri', 'kabupaten', 'gunungkidul', 'nyata', 'papar', 'covid', 'jalan', 'isolasi', 'mandiri', 'isoman']"
1321,1431499474442932230,FaHaYaBi Waluyo,"@Mei2Namaku @jokowi @luhut Apapun asalkan covid bisa dikendalikan saya nurut....semua punya masalahnya sendiri2....sy bermasalah dg anak yg daring, mungkin apa masalahnya orator itu ????",2021-08-28 06:10:45,"['apa', 'covid', 'kendali', 'nurut', 'sy', 'masalah', 'anak', 'daring', 'orator']"
1322,1431494583163047936,"Jamaluddin Bin Mansyur, S.H","@lionairgroup Jika belum vaksin Covid-19, karena ada penyakit dalam seperti Maag kronis. Apakah syarat untuk melakukan penerbangan?",2021-08-28 05:51:19,"['vaksin', 'covid', 'sakit', 'maag', 'kronis', 'syarat', 'terbang']"
1327,1431484707317768206,abewe,"Yuk perketat prokes dan lakukan vaksinasi agar tubuh kita selalu sehat dan terhindar dari covid , tetap waspada #TetapSehatProduktif Berdampingan Dengan Covid-19 https://t.co/G02q2E0YIp",2021-08-28 05:12:04,"['yuk', 'ketat', 'prokes', 'laku', 'vaksinasi', 'tubuh', 'sehat', 'hindar', 'covid', 'waspada', 'tetapsehatproduktif', 'damping', 'covid']"
1328,1431484641072934917,abexe123,"Harus optimis dan yakin kita bisa melawan virus ini, dan pastinya harus tetap produktif , tetap waspada #TetapSehatProduktif Berdampingan Dengan Covid-19 https://t.co/AP0uKRh8Bh",2021-08-28 05:11:48,"['optimis', 'lawan', 'virus', 'pasti', 'produktif', 'waspada', 'tetapsehatproduktif', 'damping', 'covid']"
1331,1431483686197682176,abeuu123,"bisa pasti bisa hidup berdampingan dengan covid, jangan ragu akan hal itu kita harus optimis bisa berdampingan dengan covid , kesehatan yang utama #TetapSehatProduktif Berdampingan Dengan Covid-19 https://t.co/liUt2cXO39",2021-08-28 05:08:01,"['hidup', 'damping', 'covid', 'ragu', 'optimis', 'damping', 'covid', 'sehat', 'utama', 'tetapsehatproduktif', 'damping', 'covid']"
1334,1431482036552757251,Bang Iyus,"Pemerintah akan terus berupaya mendatangkan vaksin untuk mengamankan stock vaksin COVID-19, lalu kita yang tinggal menyodorkan diri untuk di vaksin, masih berfikir dua kali,..udahlah  yuk kita vaksin 
#sudahvaksintetap3M",2021-08-28 05:01:27,"['perintah', 'upaya', 'vaksin', 'aman', 'stock', 'vaksin', 'covid', 'tinggal', 'sodor', 'vaksin', 'berfikir', 'kali', 'udahlah', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1335,1431481910132314115,POLSEK MENGWI,"Polres Badung, Polsek Mengwi, Unit Samapta pantau mesin mesin ATM di wilayah hukum Polsek Mengwi, pertokoan dan cegah kerumunan anak muda di parkiran obyek wisata Taman Ayun untuk mengurangi penyebaran virus covid 19. https://t.co/JygCFPwBS7",2021-08-28 05:00:57,"['polres', 'badung', 'polsek', 'mengwi', 'unit', 'samapta', 'pantau', 'mesin', 'mesin', 'atm', 'wilayah', 'hukum', 'polsek', 'mengwi', 'toko', 'cegah', 'kerumun', 'anak', 'muda', 'parkir', 'obyek', 'wisata', 'taman', 'ayun', 'kurang', 'sebar', 'virus', 'covid']"
1337,1431479295000514561,Bang Iyus,"Vaksin sudah didatangkan namun upaya untuk memutuskan rantai penularan virus, pemerintah daerah dapat mendahulukan daerah dengan kasus COVID-19 yang paling banyak untuk vaksinasi... 

Ayo yang daerahnya masih tinggi, yuk kita vaksin

#sudahvaksintetap3M",2021-08-28 04:50:34,"['vaksin', 'upaya', 'putus', 'rantai', 'tular', 'virus', 'perintah', 'daerah', 'dahulu', 'daerah', 'covid', 'vaksinasi', 'ayo', 'daerah', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1338,1431478268297764864,HumasPolsektaSungaiKunjang,"Ayo Lindungi diri dan Keluarga Dari Virus Covid 19,  Tingkatkan disiplin Patuhi Protokol Kesehatan.

#DivHumasPolri
#PoldaKaltim
#PolrestaSamarinda
#PolsektaSungaiKunjang
#AyoPakaiMasker
#PatuhiProtokolKesehatan
#CegahVirusCovid19 https://t.co/4AFNNp2IiJ",2021-08-28 04:46:29,"['ayo', 'lindung', 'keluarga', 'virus', 'covid', 'tingkat', 'disiplin', 'patuh', 'protokol', 'sehat', 'divhumaspolri', 'poldakaltim', 'polrestasamarinda', 'polsektasungaikunjang', 'ayopakaimasker', 'patuhiprotokolkesehatan', 'cegahviruscovid']"
1341,1431477432729554944,Riana Dewie,"Kemarin suami saya sempat terpapar Covid-19. Dan beneran deh, karena belum vaksin, jadinya ya bikin deg-deg an gitu karena nafasnya pendek2. Jadi, yuk kita vaksin, lebih baik sedia payung sebelum hujan kan? 
#sudahvaksintetap3M https://t.co/WjbtLn9nVO",2021-08-28 04:43:10,"['kemarin', 'suami', 'papar', 'covid', 'beneran', 'deh', 'vaksin', 'deg', 'deg', 'an', 'gitu', 'nafas', 'pendek', 'yuk', 'vaksin', 'sedia', 'payung', 'hujan', 'sudahvaksintetap', 'm']"
1344,1431475336961798146,ganendrax,"Vaksinasi tuh bisa mengurangi efek kalo terpapar  virus covid… tidak memperparah dampaknya baik bagi ekonomi dan keluarga kita. 
Pokoknya jangan sampai deh dicium miss corona. . Makanya yuk kita vaksin  #sudahvaksintetap3M",2021-08-28 04:34:50,"['vaksinasi', 'kurang', 'efek', 'papar', 'virus', 'covid', 'parah', 'dampak', 'ekonomi', 'keluarga', 'pokok', 'deh', 'cium', 'miss', 'corona', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1345,1431474813717995522,Nurul Dwi Larasati,"Sebanyak 99% kasus COVID-19 di Amerika Serikat adalah mereka yang belum diimunisasi, kelompok anti vaksin dan anti masker.

Kita bukan warga Paman Sam, jadi harus patuh prokes dan vaksinasi segera.  

 yuk kita vaksin  #sudahvaksintetap3M",2021-08-28 04:32:45,"['covid', 'amerika', 'serikat', 'imunisasi', 'kelompok', 'anti', 'vaksin', 'anti', 'masker', 'warga', 'paman', 'sam', 'patuh', 'prokes', 'vaksinasi', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1348,1431473625123618820,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Menteng

@divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg
@PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19
#polresjakartapusat. https://t.co/Lz1B4st7Jc",2021-08-28 04:28:02,"['vaksinasi', 'covid', 'menteng', 'divisihumaspolri', 'poldametrojaya', 'vaksin', 'cegahcovid', 'polresjakartapusat']"
1352,1431472840277041156,𝓘т𝐀𝓙єgєǤｂ𝐀ĹᎥ.𝒾𝐝,"Upaya yang dilakukan Untuk memutuskan rantai penularan virus, pemerintah daerah dapat mendahulukan daerah yang kasus COVID-19 yang paling banyak untuk vaksinasi yuk kita vaksin  #sudahvaksintetap3M",2021-08-28 04:24:55,"['upaya', 'putus', 'rantai', 'tular', 'virus', 'perintah', 'daerah', 'dahulu', 'daerah', 'covid', 'vaksinasi', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1355,1431472242576302084,ganendrax,"yuk kita vaksin untuk memutuskan rantai penularan virus Covid. Agar kita segera bisa hidup normal lagi. Bisa beraktivitas dengan tenang.  

 #sudahvaksintetap3M",2021-08-28 04:22:32,"['yuk', 'vaksin', 'putus', 'rantai', 'tular', 'virus', 'covid', 'hidup', 'normal', 'aktivitas', 'tenang', 'sudahvaksintetap', 'm']"
1356,1431472063894589443,Enny Ernawati,"Fyi, sebanyak 99% kasus COVID-19 di Amerika Serikat adalah mereka yang belum diimunisasi. Mereka adalah kelompok anti vaksin &amp; anti masker.
Jangan meremehkan vaksin dan jangan kendor prokesnya yaa
Yuk kita vaksin

#sudahvaksintetap3M",2021-08-28 04:21:50,"['fyi', 'covid', 'amerika', 'serikat', 'imunisasi', 'kelompok', 'anti', 'vaksin', 'anti', 'masker', 'remeh', 'vaksin', 'kendor', 'prokesnya', 'yaa', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1357,1431471698851758081,Nurul Dwi Larasati,"Nggak mau kan sampai masuk ICU. Nah, vaksinasi salah satu cara mengurangi risiko masuk ICU jika terinfeksi virus covid. Sehingga tidak memperparah dampaknya bagi ekonomi dan keluarga.

yuk kita vaksin  #sudahvaksintetap3M",2021-08-28 04:20:23,"['nggak', 'masuk', 'icu', 'vaksinasi', 'salah', 'kurang', 'risiko', 'masuk', 'icu', 'infeksi', 'virus', 'covid', 'parah', 'dampak', 'ekonomi', 'keluarga', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1358,1431471578873614342,Alif Usman Amin,"Kegiatan Vaksinasi COVID -19 Tahap ke 2,
Kerjasama Nindya Karya - Universitas Hasanuddin.
Ini adalah upaya dan ikhtiar kita bersama untuk memutus rantai penularan penyakit dan menghentikan wabah COVID-19. https://t.co/zTCuLQ9GGJ",2021-08-28 04:19:54,"['giat', 'vaksinasi', 'covid', 'tahap', 'kerjasama', 'nindya', 'karya', 'universitas', 'hasanuddin', 'upaya', 'ikhtiar', 'putus', 'rantai', 'tular', 'sakit', 'henti', 'wabah', 'covid']"
1362,1431470886389960709,ganendrax,"Vaksinasi tuh jadi krusial, soalnya kebanyakan kematian menimpa mereka yg belum divaksin. Seperti di AS. Di sana 99% kasus COVID-19 di Amerika Serikat adalah mereka yang belum diimunisasi yakni kelompok anti vaksin dan anti masker 
Jadi yuk kita vaksin  #sudahvaksintetap3M",2021-08-28 04:17:09,"['vaksinasi', 'krusial', 'banyak', 'mati', 'timpa', 'vaksin', 'as', 'covid', 'amerika', 'serikat', 'imunisasi', 'kelompok', 'anti', 'vaksin', 'anti', 'masker', 'yuk', 'vaksin', 'sudahvaksintetap', 'm']"
1363,1431470688259428354,HUMAS POLSEK METRO MENTENG,"Vaksinasi Covid-19 Menteng

@divisihumaspolri @poldametrojaya @vaksinasimerdeka @kawalcovid19tmg
@PolresJakPus #divisihumaspolri #poldametrojaya #vaksin #cegahcovid19
#polresjakartapusat. https://t.co/OvVYfPJPWf",2021-08-28 04:16:22,"['vaksinasi', 'covid', 'menteng', 'divisihumaspolri', 'poldametrojaya', 'vaksin', 'cegahcovid', 'polresjakartapusat']"
1364,1431470495715586052,𝓘т𝐀𝓙єgєǤｂ𝐀ĹᎥ.𝒾𝐝,"Yuk kita vaksin, 
Melihat kejadian kemarin, ibu sempat terpapar karena blom vaksin, jadi mengerti betapa pentingnya vaksin, jangan menunggu terpapar baru menyadari bahaya COVID-19 dan pentingnya vaksinasi   #sudahvaksintetap3M",2021-08-28 04:15:36,"['yuk', 'vaksin', 'jadi', 'kemarin', 'papar', 'blom', 'vaksin', 'erti', 'betapa', 'vaksin', 'tunggu', 'papar', 'sadar', 'bahaya', 'covid', 'vaksinasi', 'sudahvaksintetap', 'm']"
